OA_ID,area_km2,lu_res,lu_com,lu_ind,lu_ret,lu_nat,road_res,road_main,road_other,transport_pois,food_pois,health_pois,education_pois,retail_pois,transport_bld,food_bld,health_bld,education_bld,retail_bld,population
13130,9.630457022979762,0.8769856247423402,0.0,0.014262861803991193,0.030227533383457506,0.021754249734165444,10.466474998384308,3.05096450588692,13.016144284775967,0.10383723198326364,5.088024367179918,3.115116959497909,8.203141326677827,10.902909358242681,0.20767446396652728,2.6997680315648545,1.972907407682009,1.1422095518159,8.618490254610881,150829
13118,12.812170230856633,0.7615660233370956,0.0024685325362159252,0.09675883861104936,0.0019249136651925819,0.04515159306431492,12.15160975942719,2.1737672344496577,16.68792645704979,0.0,2.7317776277828827,1.2488126298436035,4.995250519374414,10.92711051113153,0.0,3.8244886788960355,1.1707618404783782,6.790418674774593,8.429485251444323,123800
13119,136.810454391689,0.2794628547202223,0.0016931942736562418,0.06969807557896278,0.0049131587097382984,0.12026382825709915,6.623174152496722,0.7593646596080454,5.983513998176624,0.0,1.052551141945098,0.5189661880423747,1.3376170762218953,3.018775150161982,0.0,0.46780050753115465,0.3362316147880174,0.701700761296732,1.5495891811969498,503635
13123,14.44774237289039,0.6637911179390578,0.02013219305912147,0.0,0.03692577562706616,0.18881028153803686,8.365005320195547,3.6972159824597437,28.172387248958028,0.27685986479836205,54.19531853427937,7.890506146753318,6.090917025563965,53.71081377088224,0.13842993239918103,9.205590504545539,10.589889828537348,8.790300707347996,15.988657192105409,143974
13131,6.31577886166579,0.9206963699707545,0.0037652743138247404,0.0,0.0026594831674727954,0.05353269391658358,18.319273832125205,1.7082777317836926,15.099158204974541,0.0,2.691671189310172,1.5833359937118656,6.49167757421865,13.300022347179672,0.0,0.15833359937118657,1.9000031924542389,1.5833359937118656,10.13335035975594,76002
13120,16.89690790727506,0.8505806611750244,0.0013971642290318228,0.020520156181169997,0.027192319272468284,0.05103437083393488,10.476119158912859,2.08884464470335,26.762924696692885,0.0,13.375228251240832,4.793776497126139,6.687614125620416,26.336179521248543,0.0,5.799877737263723,2.130567332056062,6.095789866715954,14.32214706548797,241467
13102,16.820678828661006,0.40015729236719244,0.0,0.20428840393703587,0.04232696767058374,0.09199590375342236,9.25798326187921,2.3126520842568943,17.021405675195048,0.0,1.6051670848143356,0.7728582260217172,1.842969615897941,5.172205051068415,0.0,1.0701113898762238,0.2972531638545066,0.3567037966254079,3.567037966254079,85041
13113,23.392383536062887,0.5889343215786486,0.0024951588451158258,0.019258972501185603,0.011557723673237716,0.07885349961426749,8.897996725887479,1.036093098059179,12.631546863243761,0.08549791417863419,3.761908223859904,1.4534645410367812,1.367966626858147,8.165050804059565,0.0,1.795456197751318,1.1114728843222443,1.6672093264833667,4.488640494378295,89870
13105,14.254736084770675,0.782497701046644,3.261050117166571e-05,0.02261621695342874,0.007255063909433176,0.03820060969214485,15.811808756541042,1.3473233235610012,7.94617342258898,0.07015212305953314,2.45532430708366,2.034411568726461,5.82262621394125,8.137646274905844,0.0,1.1224339689525302,1.1925860920120634,0.8418254767143977,5.261409229464985,155257
13108,7.354022186770372,0.919188113436039,0.0028112159104415084,0.06533046284567556,0.004633327223389467,0.0360567038980461,10.551513140311554,3.2962155749693056,10.917936221385485,0.0,6.11910038576623,3.3995002143145725,5.3032203343307325,22.844641440193925,0.0,3.671460231459738,2.719600171451658,8.566740540072722,15.365740968701868,116943
13117,6.543898484027291,0.9125111853650743,0.0013182816454303794,0.0009148961807985726,0.0006236477902747573,0.04650443854094754,18.372604751678598,1.153070497004193,10.14454594968068,0.15281410652088434,2.750653917375918,2.292211597813265,4.890051408668299,9.16884639125306,0.0,0.6112564260835374,1.375326958687959,1.2225128521670747,3.8203526630221085,91290
13127,15.614484361763905,0.821839403192795,0.00047414597900315695,0.0035252135877874794,0.00023649461722841247,0.19596389619663726,12.696869107956962,1.294835543898432,11.64886470062204,0.06404310106126579,7.172827318861768,2.177465436083037,3.8425860636759475,17.868025196093154,0.0,2.625767143511897,1.0887327180415185,0.896603414857721,12.296275403763032,154615
13128,23.684823388690305,0.40254177321450935,0.002117226556478563,0.2944803570815044,0.0013310895501342055,0.061763691413732356,8.318469306611359,2.4773792319392336,11.02083915467744,0.0,0.422211296909019,0.4644324265999209,1.0555282422725476,1.731066317326978,0.0,0.8866437235089399,0.5066535562908228,0.2955479078363133,3.715459412799367,143622
13124,198.58053221900047,0.08965752094829717,0.00014498673711084832,0.12050793627009962,0.00023602194591476822,0.04798011504077617,1.893472143730468,0.5306647743589574,4.7359309469778665,0.9467191869174167,0.7452895726796684,0.1913581335258608,0.22660831601746675,1.5157578471390554,0.005035740355943706,0.10071480711887412,0.14100072996642377,0.04028592284754965,0.37768052669577795,227820
13107,44.98712448464109,0.25679480968272184,0.022941688997980877,0.04843838370159735,0.004662401332628883,0.026887000261000032,4.2834631828698475,0.6429893051994605,6.927534841807669,0.0889143292847185,1.5560007624825736,0.4445716464235925,0.5779431403506702,4.0233734001335115,0.0,0.2000572408906166,0.2000572408906166,0.4445716464235925,1.6893722564096514,101808
13112,30.475008236010908,0.47881544743917975,0.0,0.023231810004777666,0.0013440668955107557,0.027514256355447988,8.247507563763476,1.1011453629147134,8.53869476554472,0.0,0.5250203667244145,0.13125509168110364,1.410992235571864,3.904838977512833,0.0,0.09844131876082772,0.3937652750433109,1.3125509168110363,2.0016401481368304,175421
13126,11.806423222604874,0.8383027401334538,0.0,0.04184574395153114,0.0010284462320225426,0.04515961739582385,10.67109819424815,2.2859046339453384,12.809245546805364,0.0,3.2185869745245324,1.6939931444865959,6.352474291824735,13.382545841444108,0.0,1.6092934872622662,0.6775972577946384,0.5081979433459788,10.079259209695246,129351
13111,10.053147487127308,0.8581975950135168,0.0,0.04205978725967081,0.0012083696268668067,0.09528071487366131,16.132429019574325,1.8325355992163466,25.984977033723716,0.09947133485114626,1.4920700227671937,1.6910126924694864,3.481496719790119,9.54924814571004,0.0,0.9947133485114625,0.6962993439580237,0.19894266970229252,9.748190815412332,112022
13132,28.598676321803083,0.5145582907032188,0.005890746070465594,0.0013461075454338257,0.0061098744323137034,0.09698958954217816,5.739429836587802,2.4064485327724427,13.830951082994273,0.03496665330757351,5.070164729598159,0.9790662926120582,0.9091329859969113,9.47596304635242,0.0,3.28686541091191,1.1888662124574993,0.9790662926120582,11.189329058423523,86420
13125,57.327017468696106,0.22818661176797336,0.0010377384377253716,0.32938072282913977,0.004526580912326817,0.016586487918181337,5.191320882220968,0.8601721331184115,9.110791608324133,0.0,1.6571592975663794,1.1338458351769964,0.3663194236725681,7.0996193064159625,0.0,0.7675264115044284,0.5407572444690291,1.3082836559734574,2.982886735619483,205624
13101,23.18422533442383,0.6928172774346582,0.11432745882067749,0.008643004975103915,0.020671791274174182,0.10636146346013833,7.023073635136119,3.338003870735162,16.517645515520922,0.25879665649605416,40.58794229379783,9.661741842519355,8.92848464911387,84.92843610678844,0.17253110433070276,5.60726089074784,2.544833788877866,11.904646198818492,62.88758752854116,438856
13104,10.941068000322186,0.8389788579837267,0.017227849513552364,0.0637919057497039,0.0013000432725720572,0.027703637594588125,17.437326324667776,1.8868530349779575,9.515640381853004,0.0,1.6451776005294865,1.370981333774572,4.661336534833545,8.591483024987317,0.0,2.284968889624287,1.553778844944515,0.18279751116994292,10.510856892271718,121587
13109,10.010007645756929,0.8835464635107688,0.0,0.018233149448092012,0.0271792692563917,0.014453492961834034,12.347614483308835,2.6993957474230683,12.887746409666745,0.0,4.195800991001549,3.696300873025174,5.694301344930673,14.385603397719596,0.0,3.396600802239349,1.1988002831432996,0.9990002359527497,12.187802878623547,103157
13106,14.376401557685583,0.7149141539572623,0.018427666979696663,0.07138912982170337,0.005971609990126861,0.04772113352431907,12.426244272687823,3.113747617737498,12.573607632353564,0.06955843546714253,5.49511640190426,1.3911687093428506,4.382181434429979,11.894492464881374,0.2086753064014276,1.8780777576128485,1.5998440157442784,7.442752594984251,7.720986336852821,181049
13115,1024.0222755170164,0.030337357533422107,0.00019949426937715154,0.027225747061884808,0.00019029361805232703,0.002354597868526551,0.35602730741589034,0.032798426162915145,1.1261940131364263,0.0019530825137472954,0.11132570328359584,0.029296237706209434,0.024413531421841193,0.22851065410843358,0.0,0.006835788798115534,0.006835788798115534,0.016601201366852014,0.051756686614303334,112620
13103,11.053738867111147,0.7848798958805564,0.011598162643805195,0.005271428821235044,0.0006248086621747046,0.08897761124919064,16.708313860258098,0.5716291622410522,10.738435801970425,0.09046712718855338,3.2568165787879217,2.894948070033708,3.166349451599368,20.08370223585885,0.0,0.3618685087542135,0.8142041446969804,0.8142041446969804,4.885224868181882,127250
13116,8.255011145594844,0.7475192945526488,0.04759419822213988,0.005297220298763163,0.0,0.0476275452950141,14.967673423611055,2.868193228511888,12.452715995524391,0.0,2.3016322649229917,0.6056927012955241,3.27074058699583,8.721974898655546,0.0,1.2113854025910482,0.48455416103641924,1.5748010233683627,5.693511392177927,87295
13110,71.057818818787,0.5025357052697179,0.0030798685567437903,0.007651163791852158,0.003560199281143182,0.026615915645486033,8.629661334429153,0.6150774511078253,8.86653037886226,0.0,1.9139343461530924,1.2525011529972443,2.3924179326913655,6.346944044963564,0.0,0.7177253798074097,0.5347757731898346,0.4644105398753827,3.1523624524874463,374836
13129,9.939281048461307,0.7880215935282835,0.0246274536741446,0.10854474717249478,0.0031329633796517388,0.03796990940962066,13.594709311448895,1.8650326614650516,18.484443717720925,0.0,2.1128288754095546,1.307941684777343,4.225657750819109,7.948261007493086,0.0,1.810996178922475,0.503054494145132,2.5152724707256597,10.86597707353485,95602
13121,8.731291329301632,0.7652791892930847,0.03678793127314221,0.007133185208146153,9.255064065918097e-05,0.08298871886415436,17.06869609475085,2.8221179398456013,14.048380281929294,0.0,1.3743671522823662,1.3743671522823662,2.7487343045647323,9.735100662000095,0.11453059602353052,0.4581223840941221,0.8017141721647136,2.7487343045647323,3.6649790727529767,96062
13114,99.09215126673325,0.3224138901272324,0.007084736009243826,0.0015357602100065828,0.006786242023912313,0.022718741475936235,3.9856250724433084,0.8112068732030009,9.792877691231366,0.04036646645437055,5.076083156637097,1.3018185431534501,1.0596197444272268,7.972377124738183,0.020183233227185276,0.585313763588373,0.5449472971340024,0.6862299297242993,1.4632844089709325,296134
13122,53.903871528254705,0.4384283514536039,0.0008556679065636013,0.006884053519519119,0.004537391239143614,0.041206741688210535,8.318614832549162,0.4155827737695145,7.491361588401257,0.018551543175814963,1.1130925905488978,0.6307524679777087,1.5026749972410118,3.1166592535369135,0.0,0.31537623398885434,0.3895824066921142,0.5194432089228189,1.7623966017024215,236478
